path,label,h_bin_0,h_bin_1,h_bin_2,h_bin_3,h_bin_4,h_bin_5,h_bin_6,h_bin_7,s_bin_0,s_bin_1,s_bin_2,s_bin_3,s_bin_4,s_bin_5,s_bin_6,s_bin_7,v_bin_0,v_bin_1,v_bin_2,v_bin_3,v_bin_4,v_bin_5,v_bin_6,v_bin_7,h_mean,s_mean,v_mean,h_std,s_std,v_std,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,perim_area_ratio,aspect_ratio,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,vein_density,vein_direction_consistency,vein_mean_width,vein_var_width,edge_roughness,edge_angle_variance,edge_complexity
test_images/Leaf-type-in-db/348.jpg,query,0.7212499999990609,0.006848958333324415,0.2701302083329816,0.0012890624999983215,0.000377604166666175,1.3020833333316378e-05,7.812499999989828e-05,1.3020833333316378e-05,0.7214973958323939,0.0006770833333324517,0.0010026041666653612,0.058138020833257635,0.19860677083307474,0.011315104166651933,0.0007161458333324009,0.008046874999989522,0.005924479166658952,0.001028645833331994,0.0011197916666652087,0.001888020833330875,0.11815104166651283,0.13925781249981867,0.012552083333316989,0.7200781249990624,29.612144470214844,0.1525591015815735,0.8945941925048828,47.8725471496582,0.25052547454833984,0.17897358536720276,-8.109850220170355,-16.031296191802735,-18.394670423357045,-18.094111237445325,-36.33837898708878,-26.10778032648975,34.71515845318829,1.9803699635441472,1.4105262415512505,0.05411976111192046,0.02244860208231271,0.02074414671526248,0.011429099941848436,0.027614819512674256,0.020123143597034876,0.011429099941848436,0.01874900903755252,0.02402092912633579,0.7893213889318887,0.19648687166207437,0.4463657736778259,1.2204896211624146,0.6956185102462769,59.25208576052508,2.369747599257903,292.0424470053352
test_images/Leaf-type-in-db/83.jpg,query,0.5919270833325626,0.013776041666648729,0.3922916666661559,0.0005078124999993388,0.00039062499999949137,3.906249999994914e-05,0.0010156249999986775,5.208333333326551e-05,0.5930078124992278,0.00046874999999938963,0.00036458333333285863,0.0005338541666659716,0.0007812499999989827,0.030559895833293542,0.2721093749996457,0.10217447916653363,0.000546874999999288,0.0006901041666657681,0.0011067708333318922,0.001614583333331231,0.0556510416665942,0.24712239583301154,0.08236979166655942,0.6108984374992046,42.57870864868164,0.33788779377937317,0.8789383769035339,51.91209030151367,0.410757452249527,0.15796643495559692,-8.33807947192063,-16.351863536474706,-18.615714150149827,-17.97809331109093,-36.2491894847095,-26.050169186294337,-35.7997173372069,1.9968983914110454,1.446601871524181,0.08819565562062233,0.031169071402104582,0.03095766608526114,0.016146081073917677,0.03821151101945165,0.029451403202751636,0.01623857090003668,0.0276544580095824,0.032411077638559785,0.6895645050463908,0.21911153716231654,0.4342103600502014,1.0573076009750366,0.49755480885505676,77.46796884604433,2.294746354954477,353.2309296345344
test_images/Leaf-type-in-db/540.jpg,query,0.6940755208324296,0.010924479166652443,0.2930078124996185,0.0012760416666650052,0.00035156249999954224,3.906249999994914e-05,0.0003255208333329095,0.0,0.6945963541657623,0.0007161458333324009,0.000963541666665412,0.0020182291666640388,0.23321614583302966,0.05468749999992879,0.002499999999996745,0.011302083333318617,0.004192708333327874,0.001927083333330824,0.0022526041666637337,0.0029427083333295016,0.08917968749988388,0.19729166666640977,0.0064713541666582405,0.6957421874990941,31.58414077758789,0.1854175627231598,0.8869620561599731,47.91465759277344,0.2840188443660736,0.1788339614868164,-8.157419733151013,-16.094339195092914,-18.549568470540738,-18.23835344668321,-36.63177387801639,-26.275786325761768,-35.330075848091816,1.9752313943596551,1.5130889260162865,0.06500713492935759,0.025157232704369276,0.020215633423153884,0.012671106178303642,0.025580043338056153,0.023650969821859772,0.014401987209959301,0.020519528566116326,0.027931927487939417,0.7648644363395634,0.19116652570111306,0.42508649826049805,1.2716524600982666,0.7813572883605957,65.1270444259927,2.3288177749963017,303.8262698730862
test_images/Leaf-type-in-db/772.jpg,query,0.5664453124992624,0.008567708333322177,0.4225260416661165,0.0011197916666652087,0.0011067708333318922,0.0,0.00014322916666648016,9.114583333321466e-05,0.5666666666659288,0.0007682291666656663,0.001302083333331638,0.028828124999962464,0.26197916666632554,0.11493489583318368,0.017955729166643286,0.007565104166656816,0.009270833333321262,0.0013151041666649543,0.001406249999998169,0.06541666666658148,0.33790364583289334,0.021197916666639064,0.0030208333333294,0.5604687499992702,45.31553649902344,0.2613489329814911,0.7953893542289734,52.209041595458984,0.3051069974899292,0.23977121710777283,-8.371781456852315,-16.296181678083727,-19.47226311291495,-18.913508535136966,-38.106221241283585,-27.05780125998447,-36.55710160987379,1.9855289039576611,1.4095237424036313,0.08291052269953635,0.03297922942757653,0.03001955499176838,0.015445800961873783,0.04041805401400505,0.03842291633629509,0.016701020030631702,0.032292162147835354,0.03777548755346206,0.6730352518356945,0.22450543936303974,0.42734259366989136,1.0302073955535889,0.5033349990844727,84.93521680673358,2.3385999642865047,365.6770545134596
test_images/Leaf-type-in-db/1389.jpg,query,0.5068229166660068,0.0024218749999968467,0.48503906249936846,0.0024218749999968467,0.0024609374999967955,0.0,0.0008203124999989319,1.3020833333316378e-05,0.5082421874993382,0.0007942708333322991,0.000481770833332706,0.025937499999966227,0.3649739583328581,0.07656249999990031,0.009752604166653968,0.013255208333316074,1.3020833333316378e-05,0.000273437499999644,0.0008463541666655646,0.002109374999997253,0.003541666666662055,0.0862499999998877,0.38497395833283204,0.5219921874993203,54.693424224853516,0.2894977629184723,0.8933666944503784,55.98387908935547,0.30130302906036377,0.11612292379140854,-8.46991248694629,-16.53039398888882,-19.015239550829957,-18.39298236622605,-37.0926643534199,-26.62136658631426,-36.24965687986827,1.9872578599992379,1.4679802232522057,0.08811637862680603,0.03576713704344939,0.035238623751340785,0.018511178056103653,0.04413085989106795,0.03914962211294441,0.020572379895327186,0.037986892870305496,0.043496643940537635,0.6370302838107962,0.1098729486209971,0.4256255030632019,1.8413653373718262,1.2655093669891357,92.82390711578678,2.3446701520454325,386.2648399366058
test_images/Leaf-type-in-db/1458.jpg,query,0.8034765624989538,0.005703124999992574,0.18970052083308633,0.00016927083333311292,0.0002864583333329603,6.51041666665819e-05,0.000546874999999288,5.208333333326551e-05,0.8042317708322861,0.00039062499999949137,0.0002473958333330112,0.0002864583333329603,0.0002604166666663276,0.00014322916666648016,0.001028645833331994,0.1934114583330815,0.003906249999994914,0.0017708333333310276,0.0019010416666641913,0.003971354166661495,0.16175781249978938,0.022174479166637794,0.0010156249999986775,0.8035026041656205,20.298133850097656,0.1928057223558426,0.9140191674232483,41.4979362487793,0.39138883352279663,0.1793556809425354,-7.833749600779082,-15.48364789646929,-18.4825567391402,-17.994889354790153,-36.20279228448046,-25.583253533785168,35.79442456307018,1.966547493175327,1.1616161029486816,0.0386078959885331,0.01503620316048962,0.015802547434047087,0.007874848052418114,0.019211458168147545,0.014705882352921746,0.008218381692288702,0.01642355055227469,0.018405475397681934,0.8457137571998762,0.2113757133035651,0.43013519048690796,1.1757091283798218,0.6366530060768127,46.88354224586446,2.366174064198017,242.79493872223034
test_images/Leaf-type-in-db/1493.jpg,query,0.7316145833323807,0.08485677083322284,0.18023437499976533,0.000377604166666175,0.0010807291666652594,0.0002864583333329603,0.0014973958333313836,5.208333333326551e-05,0.7310807291657148,0.000546874999999288,0.000585937499999237,0.000546874999999288,0.0005598958333326043,0.011627604166651526,0.12032552083317666,0.13472656249982456,0.0024479166666634793,0.000859374999998881,0.0017968749999976604,0.0047005208333272125,0.012552083333316989,0.04309895833327721,0.1101041666665233,0.8244401041655932,25.51862144470215,0.2353447675704956,0.9491078853607178,43.2018928527832,0.39084866642951965,0.11431430280208588,-8.147482119978655,-16.16722833811193,-18.497559066523124,-18.13046195513754,-36.43500796642971,-26.101803536999547,-35.75942907346971,1.970407211176626,1.4682926113027994,0.05805718513812951,0.022726071560669723,0.020400613075391892,0.011151630463491423,0.02328101051738375,0.021986152951717686,0.011045927805069702,0.021457639659609087,0.025989641139440318,0.7839041276877756,0.39105179761362785,0.427132785320282,0.6542996168136597,0.2624678909778595,51.46237929278555,2.2826633968385264,284.38783682110875
test_images/Leaf-type-in-db/1548.jpg,query,0.7431640624990323,0.008281249999989217,0.24480468749968123,0.0016406249999978638,0.0009114583333321466,0.0002473958333330112,0.0008854166666655138,6.51041666665819e-05,0.7441666666656976,0.0026953124999964904,0.030624999999960125,0.037656249999950965,0.04192708333327874,0.02743489583329761,0.028645833333296032,0.08684895833322025,0.005130208333326653,0.015429687499979909,0.05035156249993444,0.04859374999993673,0.04153645833327925,0.07768229166656551,0.014895833333313938,0.7463802083323615,29.04383087158203,0.17699411511421204,0.8754492402076721,50.20231628417969,0.32639941573143005,0.23301689326763153,-8.109952675310613,-16.097848613747598,-17.34421224874008,-16.356159092002507,32.93169582753968,24.261745436677323,33.134317955897906,1.9776317178514657,1.4166665928819482,0.05904814756083314,0.020017440938613157,0.013265683631925816,0.009975688388549791,0.023109243697448458,0.020149569261640306,0.01045135035144753,0.014653031023710886,0.022303260926982846,0.8070265842175268,0.2896081770269525,0.45290833711624146,1.033806562423706,0.9799628853797913,51.724384893236234,2.162304279089045,279.3855223771434
test_images/Leaf-type-in-db/1715.jpg,query,0.5861197916659034,0.046419270833272894,0.35667968749953555,0.008984374999988302,0.001445312499998118,0.00022135416666637845,0.00011718749999984741,1.3020833333316378e-05,0.5864583333325697,0.0016276041666645473,0.008359374999989115,0.02937499999996175,0.033111979166623555,0.03596354166661984,0.0443619791666089,0.2607421874996605,0.013984374999981791,0.014934895833313887,0.14295572916648053,0.11227864583318714,0.07683593749989995,0.03812499999995036,0.022044270833304628,0.5788411458325796,46.05109786987305,0.3511869013309479,0.7630162239074707,55.77279281616211,0.43731173872947693,0.2980208992958069,-8.387823064202294,-16.469685815815023,-19.21686973530992,-18.781339089375365,-37.78011722748428,-27.015518767321986,-36.368694616397946,1.9848418457162968,1.4974873619353084,0.09197452565919881,0.0344590666454806,0.023928439300216785,0.01508905448970048,0.03724697426135346,0.035159346757524496,0.015472226626479213,0.028513292109258875,0.03632207600016341,0.6818349981493026,0.23168086983973826,0.4354695677757263,1.2043746709823608,1.0753967761993408,82.27806049470608,2.323795585368964,359.13570833063955
test_images/Leaf-type-in-db/1888.jpg,query,0.6623828124991376,0.008359374999989115,0.3259244791662423,0.001093749999998576,0.0013541666666649034,0.0005598958333326043,0.0002604166666663276,6.51041666665819e-05,0.6625390624991373,0.0008723958333321974,0.004218749999994506,0.032382812499957836,0.0760807291665676,0.06714843749991256,0.08248697916655925,0.07427083333323663,0.011445312499985098,0.0014583333333314345,0.0037369791666618008,0.13748697916648764,0.1687760416664469,0.02071614583330636,0.0011588541666651578,0.6552213541658135,35.356197357177734,0.24149571359157562,0.8282955288887024,50.026309967041016,0.35229042172431946,0.24665556848049164,-8.290890243640767,-16.378682219862107,-19.13830696300019,-18.917322218487932,-37.94512488147798,-27.106573080839663,-35.81503302456503,1.985206029763492,1.3778801208350175,0.07938269647471145,0.027152370382079235,0.02343956450501633,0.013728132762520839,0.02708630622056566,0.028460440780048016,0.01621214523543125,0.024589080915352533,0.029279636382816342,0.7306696263401371,0.31899037549376835,0.42422157526016235,0.7376565933227539,0.27794089913368225,63.40586503047191,2.3028095385677516,324.4035417653062
